date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2014-09-15,Maize (white) - Wholesale,KG,cereals and tubers,1100.0,COP,Colombia,Antioquia,935,Medellin,842,67,14,5,1,842_67_14_5,
2014-10-15,Maize (white) - Wholesale,KG,cereals and tubers,800.0,COP,Colombia,Antioquia,935,Medellin,842,67,14,5,1,842_67_14_5,
2014-11-15,Maize (white) - Wholesale,KG,cereals and tubers,1200.0,COP,Colombia,Antioquia,935,Medellin,842,67,14,5,1,842_67_14_5,
2014-12-15,Maize (white) - Wholesale,KG,cereals and tubers,1200.0,COP,Colombia,Antioquia,935,Medellin,842,67,14,5,1,842_67_14_5,
2015-01-15,Maize (white) - Wholesale,KG,cereals and tubers,1100.0,COP,Colombia,Antioquia,935,Medellin,842,67,14,5,1,842_67_14_5,
2005-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3075.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3206.25,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3690.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-04-15,Beans (red) - Wholesale,KG,pulses and nuts,3903.13,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-05-15,Beans (red) - Wholesale,KG,pulses and nuts,4160.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-06-15,Beans (red) - Wholesale,KG,pulses and nuts,4089.58,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-07-15,Beans (red) - Wholesale,KG,pulses and nuts,3769.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3392.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3331.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3419.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3432.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2005-12-15,Beans (red) - Wholesale,KG,pulses and nuts,3481.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3512.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3435.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3360.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-04-15,Beans (red) - Wholesale,KG,pulses and nuts,3451.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-05-15,Beans (red) - Wholesale,KG,pulses and nuts,3560.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-06-15,Beans (red) - Wholesale,KG,pulses and nuts,3867.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-07-15,Beans (red) - Wholesale,KG,pulses and nuts,3508.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3160.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3125.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3223.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3363.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2006-12-15,Beans (red) - Wholesale,KG,pulses and nuts,3316.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3225.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3150.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3415.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-04-15,Beans (red) - Wholesale,KG,pulses and nuts,3543.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-05-15,Beans (red) - Wholesale,KG,pulses and nuts,4148.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-06-15,Beans (red) - Wholesale,KG,pulses and nuts,4625.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4706.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3369.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3113.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3353.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3300.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2007-12-15,Beans (red) - Wholesale,KG,pulses and nuts,3334.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3592.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3582.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3818.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-04-15,Beans (red) - Wholesale,KG,pulses and nuts,3912.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-05-15,Beans (red) - Wholesale,KG,pulses and nuts,4143.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-06-15,Beans (red) - Wholesale,KG,pulses and nuts,4494.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4415.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3831.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3623.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3546.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3547.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2008-12-15,Beans (red) - Wholesale,KG,pulses and nuts,3899.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3825.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3727.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3747.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-04-15,Beans (red) - Wholesale,KG,pulses and nuts,4143.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-05-15,Beans (red) - Wholesale,KG,pulses and nuts,4081.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-06-15,Beans (red) - Wholesale,KG,pulses and nuts,3964.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-07-15,Beans (red) - Wholesale,KG,pulses and nuts,3589.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3300.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3081.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3178.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3411.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2009-12-15,Beans (red) - Wholesale,KG,pulses and nuts,3253.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3540.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3847.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3601.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-04-15,Beans (red) - Wholesale,KG,pulses and nuts,4211.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-05-15,Beans (red) - Wholesale,KG,pulses and nuts,4484.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-06-15,Beans (red) - Wholesale,KG,pulses and nuts,4753.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4939.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3609.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3253.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3181.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3300.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2010-12-15,Beans (red) - Wholesale,KG,pulses and nuts,3519.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3736.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3924.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-03-15,Beans (red) - Wholesale,KG,pulses and nuts,4371.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-04-15,Beans (red) - Wholesale,KG,pulses and nuts,4283.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-05-15,Beans (red) - Wholesale,KG,pulses and nuts,4992.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-06-15,Beans (red) - Wholesale,KG,pulses and nuts,4806.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4709.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-08-15,Beans (red) - Wholesale,KG,pulses and nuts,4057.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3964.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-10-15,Beans (red) - Wholesale,KG,pulses and nuts,4088.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-11-15,Beans (red) - Wholesale,KG,pulses and nuts,4091.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2011-12-15,Beans (red) - Wholesale,KG,pulses and nuts,4333.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-03-15,Beans (red) - Wholesale,KG,pulses and nuts,4200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-04-15,Beans (red) - Wholesale,KG,pulses and nuts,3902.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-05-15,Beans (red) - Wholesale,KG,pulses and nuts,3870.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-06-15,Beans (red) - Wholesale,KG,pulses and nuts,4000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4600.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-08-15,Beans (red) - Wholesale,KG,pulses and nuts,4500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-09-15,Beans (red) - Wholesale,KG,pulses and nuts,4253.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-10-15,Beans (red) - Wholesale,KG,pulses and nuts,4200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-03-15,Beans (red) - Wholesale,KG,pulses and nuts,4500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-06-15,Beans (red) - Wholesale,KG,pulses and nuts,5000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4300.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-08-15,Beans (red) - Wholesale,KG,pulses and nuts,3600.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-10-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-11-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2013-12-15,Beans (red) - Wholesale,KG,pulses and nuts,2800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-01-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-03-15,Beans (red) - Wholesale,KG,pulses and nuts,2500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-04-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-05-15,Beans (red) - Wholesale,KG,pulses and nuts,3100.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-06-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-07-15,Beans (red) - Wholesale,KG,pulses and nuts,3000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-08-15,Beans (red) - Wholesale,KG,pulses and nuts,4905.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-09-15,Beans (red) - Wholesale,KG,pulses and nuts,3900.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-10-15,Beans (red) - Wholesale,KG,pulses and nuts,4200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-11-15,Beans (red) - Wholesale,KG,pulses and nuts,6300.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2014-12-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-01-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-03-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-04-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-05-15,Beans (red) - Wholesale,KG,pulses and nuts,7300.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-06-15,Beans (red) - Wholesale,KG,pulses and nuts,6000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-07-15,Beans (red) - Wholesale,KG,pulses and nuts,5800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-08-15,Beans (red) - Wholesale,KG,pulses and nuts,5800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-09-15,Beans (red) - Wholesale,KG,pulses and nuts,7200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-10-15,Beans (red) - Wholesale,KG,pulses and nuts,7200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-11-15,Beans (red) - Wholesale,KG,pulses and nuts,7100.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2015-12-15,Beans (red) - Wholesale,KG,pulses and nuts,8000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-01-15,Beans (red) - Wholesale,KG,pulses and nuts,7200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-02-15,Beans (red) - Wholesale,KG,pulses and nuts,7200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-03-15,Beans (red) - Wholesale,KG,pulses and nuts,8000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-04-15,Beans (red) - Wholesale,KG,pulses and nuts,8000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-05-15,Beans (red) - Wholesale,KG,pulses and nuts,8500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-06-15,Beans (red) - Wholesale,KG,pulses and nuts,8500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-07-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-08-15,Beans (red) - Wholesale,KG,pulses and nuts,4500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-09-15,Beans (red) - Wholesale,KG,pulses and nuts,4500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-10-15,Beans (red) - Wholesale,KG,pulses and nuts,4000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-11-15,Beans (red) - Wholesale,KG,pulses and nuts,4000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2016-12-15,Beans (red) - Wholesale,KG,pulses and nuts,4500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-01-15,Beans (red) - Wholesale,KG,pulses and nuts,4000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-02-15,Beans (red) - Wholesale,KG,pulses and nuts,3800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-03-15,Beans (red) - Wholesale,KG,pulses and nuts,3800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-04-15,Beans (red) - Wholesale,KG,pulses and nuts,5000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-05-15,Beans (red) - Wholesale,KG,pulses and nuts,5000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-06-15,Beans (red) - Wholesale,KG,pulses and nuts,5000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-07-15,Beans (red) - Wholesale,KG,pulses and nuts,4500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-08-15,Beans (red) - Wholesale,KG,pulses and nuts,5800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-09-15,Beans (red) - Wholesale,KG,pulses and nuts,6000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-10-15,Beans (red) - Wholesale,KG,pulses and nuts,6000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-11-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2017-12-15,Beans (red) - Wholesale,KG,pulses and nuts,6500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-01-15,Beans (red) - Wholesale,KG,pulses and nuts,6800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-02-15,Beans (red) - Wholesale,KG,pulses and nuts,5500.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-03-15,Beans (red) - Wholesale,KG,pulses and nuts,7000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-04-15,Beans (red) - Wholesale,KG,pulses and nuts,6000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-05-15,Beans (red) - Wholesale,KG,pulses and nuts,6000.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-06-15,Beans (red) - Wholesale,KG,pulses and nuts,6200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-07-15,Beans (red) - Wholesale,KG,pulses and nuts,6200.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2018-08-15,Beans (red) - Wholesale,KG,pulses and nuts,5800.0,COP,Colombia,Antioquia,935,Medellin,842,78,14,5,5,842_78_14_5,
2012-04-15,Potatoes - Wholesale,KG,cereals and tubers,840.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-05-15,Potatoes - Wholesale,KG,cereals and tubers,1000.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-06-15,Potatoes - Wholesale,KG,cereals and tubers,900.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-07-15,Potatoes - Wholesale,KG,cereals and tubers,875.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-08-15,Potatoes - Wholesale,KG,cereals and tubers,975.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-09-15,Potatoes - Wholesale,KG,cereals and tubers,1038.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-10-15,Potatoes - Wholesale,KG,cereals and tubers,914.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-11-15,Potatoes - Wholesale,KG,cereals and tubers,744.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2012-12-15,Potatoes - Wholesale,KG,cereals and tubers,757.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2013-06-15,Potatoes - Wholesale,KG,cereals and tubers,1000.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2013-07-15,Potatoes - Wholesale,KG,cereals and tubers,950.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2013-08-15,Potatoes - Wholesale,KG,cereals and tubers,1000.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
2013-09-15,Potatoes - Wholesale,KG,cereals and tubers,800.0,COP,Colombia,Antioquia,935,Medellin,842,83,14,5,1,842_83_14_5,
